g,
g,
g,
15,
g,
7,
18,
g,
g,
7,
10,
g,
8,
g,
7,
g,
14,
3,
g,
13,
7,
3,
13,
14,
15,
g,
g,
g,
18,
8,
7,
g,
9,
8,
14,
g,
1,
g,
g,
g,
14,
g,
3,
g,
3,
2,
g,
2,
g,
15,
g,
g,
2,
g,
g,
13,
g,
15,
2,
g,
g,
9,
8,
g,
1,
8,
g,
7,
g,
7,
8,
g,
13,
g,
18,
g,
18,
10,
3,
g,
g,
18,
g,
15,
8,
g,
g,
10,
g,
g,
9,
13,
g,
14,
7,
goal,
g,
g,
g,
g,
g,
g,
g,
10,
18,
g,
g,
18,
g,
g,
15,
18,
g,
13,
g,
13,
g,
3,
7,
g,
g,
3,
g,
10,
1,
g,
g,
14,
9,
7,
g,
7,
g,
15,
g,
g,
13,
15,
g,
g,
10,
9,
g,
1,
g,
g,
g,
g,
g,
9,
g,
13,
10,
2,
g,
g,
g,
3,
g,
g,
15,
7,
2,
g,
14,
g,
g,
7,
g,
g,
18,
13,
8,
g,
g,
g,
9,
g,
3,
g,
18,
g,
18,
8,
g,
3,
g,
g,
18,
g,
18,
g,
14,
g,
10,
7,
8,
g,
13,
2,
13,
10,
15,
g,
15,
g,
15,
g,
g,
14,
g,
g,
13,
g,
g,
15,
g,
13,
g,
18,
13,
g,
g,
g,
13,
14,
7,
14,
g,
1,
8,
g,
3,
g,
g,
13,
g,
13,
15,
8,
g,
g,
13,
3,
8,
g,
g,
g,
g,
g,
7,
13,
g,
18,
g,
g,
10,
15,
g,
g,
g,
g,
9,
g,
15,
g,
g,
8,
22,
2,
g,
g,
7,
9,
g,
14,
g,
1,
g,
7,
g,
13,
8,
g,
18,
g,
13,
g,
g,
15,
g,
18,
10,
g,
g,
g,
g,
10,
13,
g,
g,
g,
13,
g,
13,
g,
g,
9,
g,
9,
g,
9,
g,
14,
g,
g,
7,
14,
g,
13,
g,
15,
g,
7,
g,
14,
15,
g,
g,
22,
g,
g,
10,
g,
10,
7,
14,
g,
7,
g,
10,
6,
g,
11,
g,
11,
g,
11,
10,
13,
g,
22,
g,
g,
g,
22,
8,
g,
g,
14,
g,
9,
g,
10,
14,
g,
g,
g,
1,
22,
g,
g,
13,
g,
g,
18,
g,
14,
g,
1,
g,
9,
g,
g,
g,
g,
g,
10,
11,
g,
8,
g,
g,
7,
g,
g,
g,
6,
g,
g,
7,
14,
22,
g,
6,
goal,
g,
g,
14,
6,
g,
1,
6,
g,
g,
6,
9,
g,
g,
7,
g,
g,
22,
g,
13,
g,
18,
g,
g,
g,
g,
14,
11,
22,
g,
22,
g,
g,
6,
11,
g,
g,
22,
g,
22,
8,
g,
g,
g,
13,
g,
13,
11,
g,
6,
7,
g,
7,
10,
g,
7,
13,
g,
g,
13,
g,
14,
g,
g,
7,
g,
13,
22,
g,
g,
g,
8,
14,
g,
11,
g,
10,
g,
7,
g,
g,end 1/2
3,
13,
11,
g,
3,
11,
13,
18,
g,
13,
22,
g,
3,
g,
22,
3,
8,
g,
g,
13,
10,
g,
3,
g,
g,
23,
3,
g,
3,
g,
23,
3,
g,
g,
g,
14,
g,
9,
g,
18,
g,
22,
g,
23,
g,
10,
g,
9,
g,
g,
8,
g,
8,
g,
g,
22,
g,
10,
8,
g,
8,
g,
8,
g,
8,
13,
11,
g,
3,
10,
g,
23,
g,
3,
8,
22,
g,
8,
g,
23,
3,
22,
11,
g,
23,
g,
g,
13,
22,
g,
g,
g,
9,
11,
g,
10,
g,
1,
g,
g,
g,
1,
13,
22,
g,
3,
g,
3,
g,
g,
g,
13,
9,
g,
10,
23,
g,
g,
3,
g,
14,
g,
23,
g,
g,
g,
g,
g,
23,
g,
3,
g,
14,
23,
g,
g,
22,
3,
g,
g,
g,
7,
g,
10,
22,
g,
g,
g,
g,
9,
g,
g,
g,
17,
23,
22,
3,
15,
16,
g,
16,
7,
g,
10,
3,
g,
g,
15,
g,
23,
3,
22,
15,
goal,
g,
g,
g,
17,
9,
g,
23,
g,
g,
g,
10,
g,
g,
g,
23,
g,
17,
g,
g,
1,
g,
16,
g,
g,
23,
g,
g,
10,
g,
7,
g,
g,
23,
7,
g,
23,
9,
g,
16,
g,
2,
5,
g,
23,
15,
g,
g,
7,
g,
13,
15,
g,
g,
10,
g,
g,
15,
g,
g,
7,
10,
17,
g,
17,
g,
13,
g,
2,
7,
g,
g,
g,
15,
10,
g,
16,
g,
g,
16,
10,
13,
13,
g,
13,
g,
g,
17,
g,
1,
g,
g,
2,
g,
9,
g,
1,
g,
g,
g,
13,
g,
g,
17,
g,
16,
g,
13,
5,
g,
g,
17,
g,
10,
g,
7,
g,
g,
7,
g,
g,
g,
16,
g,
g,
9,
g,
7,
5,
g,
15,
g,
g,
15,
16,
g,
15,
g,
10,
12,
5,
g,
5,
g,
15,
g,
g,
15,
13,
7,
g,
g,
g,
10,
7,
5,
g,
15,
g,
15,
g,
g,
g,
g,
2,
g,
10,
13,
16,
g,
7,
g,
10,
g,
10,
5,
16,
13,
7,
g,
15,
g,
g,
9,
g,
17,
g,
1,
5,
g,
5,
15,
g,
g,
15,
5,
g,
15,
g,
15,
2,
g,
9,
g,
16,
g,
g,
g,
g,
g,
7,
g,
5,
g,
12,
15,
g,
1,
15,
g,
10,
g,
g,
10,
2,
5,
g,
15,
5,
2,
g,
2,
13,
g,
1,
g,
12,
16,
g,
9,
12,
7,
16,
15,
g,
16,
g,
g,
7,
g,
9,
g,
g,
12,
g,
g,
